0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
93,2015,12,5,20,-0.99046,-0.85275,-0.5486,-0.8083,-0.6475,0,-0.25147,-0.78737,-0.78164,0,0.07261,0.43867,0.41363,0.30263,-0.05279,-0.3609,-0.40175,0.30263,0
94,2015,12,5,21,-0.99046,-0.85275,-0.5486,-0.8083,-0.64572,0,-0.29174,-0.78737,-0.78164,0,0.19881,0.74453,0.71984,0.28928,-0.23533,-0.38112,-0.41995,0.28928,0
95,2015,12,5,22,-0.99046,-0.85275,-0.5486,-0.8083,-0.6444,0,-0.30694,-0.78737,-0.78164,0,0.07261,0.26193,0.23624,0.2964,-0.2665,-0.37535,-0.41271,0.2964,0
96,2015,12,5,23,-0.99046,-0.85275,-0.5486,-0.8083,-0.6453,0,-0.34327,-0.78737,-0.78164,0,-0.08659,0.10067,0.07512,0.31017,-0.23533,-0.40144,-0.43913,0.31017,0
97,2015,12,6,0,-0.99046,-0.85275,-0.5486,-0.8083,-0.64688,0,-0.36541,-0.78737,-0.78164,0,-0.02058,0.08782,0.06351,0.30428,-0.05279,-0.4488,-0.48629,0.30428,0
98,2015,12,6,1,-0.99046,-0.85275,-0.5486,-0.8083,-0.64783,0,-0.41009,-0.78737,-0.78164,0,0.10368,0.2759,0.25009,0.31166,-0.23533,-0.45465,-0.49187,0.31166,0
99,2015,12,6,2,-0.99046,-0.85275,-0.5486,-0.8083,-0.64502,0,-0.44299,-0.78737,-0.78164,0,0.07261,0.25723,0.23023,0.30636,-0.2665,-0.45409,-0.49412,0.30636,0
100,2015,12,6,3,-0.99046,-0.85275,-0.5486,-0.8083,-0.64276,0,-0.46272,-0.78737,-0.78164,0,0.00854,0.29776,0.26915,0.31914,-0.23533,-0.41735,-0.45671,0.31914,0
101,2015,12,6,4,-0.99046,-0.85275,-0.5486,-0.8083,-0.65122,0,-0.5657,-0.78737,-0.78164,0,0.81816,2.05858,2.04223,0.25331,-0.2665,-0.48731,-0.5176,0.25331,0
102,2015,12,6,5,-0.99046,-0.85275,-0.5486,-0.8083,-0.64087,0,-0.61019,-0.78737,-0.78164,0,1.05502,2.42072,2.41096,0.2272,-0.23533,-0.38228,-0.41196,0.2272,0
103,2015,12,6,6,-0.11496,-0.77338,-0.52247,-0.76834,-0.63795,0,-0.61359,-0.75311,-0.74884,0,0.26913,0.47696,0.45507,0.29723,-0.16894,-0.39108,-0.42704,0.29723,0
104,2015,12,6,7,0.94568,-0.03885,-0.04092,-0.04505,-0.45514,0,-0.46048,-0.26047,-0.27455,0,-0.20076,-0.53429,-0.55576,0.24696,-0.13352,-0.33925,-0.3703,0.24696,0
105,2015,12,6,8,1.19156,1.13118,0.77905,1.26387,0.22024,1,0.44904,1.29003,1.2629,1,-0.27686,-0.61377,-0.62747,0.14848,-0.23533,-0.30669,-0.32886,0.14848,0
106,2015,12,6,9,1.18155,1.37667,0.97945,1.50744,0.54194,1,0.65693,1.6321,1.61268,1,-0.08659,-0.14658,-0.16112,0.18337,-0.23533,-0.29444,-0.31448,0.18337,0
107,2015,12,6,10,1.19169,1.06294,0.71643,1.19269,0.9014,1,0.60743,1.20019,1.18292,1,0.10368,0.3654,0.33995,0.32484,-0.23533,-0.27326,-0.31288,0.32484,0
108,2015,12,6,11,1.19303,1.09448,0.76653,1.22646,1.12289,1,0.68837,1.23034,1.2172,1,0.10368,0.33353,0.30659,0.32406,-0.01718,-0.27623,-0.31288,0.32406,0
